instance_id,oracle_max_iou,best_gt_id,precision_at_best_gt,recall_at_best_gt,num_points
459,0.0,1,0.0,0.0,11341
460,0.0,1,0.0,0.0,774
461,0.8721215615219898,858,0.8845794002171915,0.9841082497699878,119710
462,0.0,1,0.0,0.0,17579
463,0.0,1,0.0,0.0,2907
464,0.0,1,0.0,0.0,17078
465,0.0,1,0.0,0.0,1779
466,0.0,1,0.0,0.0,63635
467,0.0,1,0.0,0.0,11171
468,0.8645230727835329,16,0.8744046809089672,0.9870967741935484,7349
469,0.0,1,0.0,0.0,3185
470,0.0,1,0.0,0.0,1309
471,0.9129588431590656,386,0.920381272778245,0.991243961352657,3567
472,0.7519038997614736,769,0.8346305984432819,0.8835308817073583,31348
473,0.6558054552573194,153,0.6847603906427436,0.9394279304542905,22015
474,0.0,1,0.0,0.0,76179
475,0.8432434964554512,644,0.8469863078153672,0.9947868695427918,63759
476,0.00023740885195862302,722,0.0003452698036894545,0.0007593838142764157,20274
477,0.0,1,0.0,0.0,23692
478,0.0,1,0.0,0.0,60390
479,0.8704163517938752,369,0.8740018066847335,0.9953090280635338,27675
480,0.9053337136337707,471,0.9102928102325848,0.994018539396217,34869
481,0.0,1,0.0,0.0,40229
482,0.8073186528497409,717,0.8163064833005894,0.9865453106450336,24432
483,0.0,1,0.0,0.0,1646
484,0.0,1,0.0,0.0,12394
485,0.9296875,828,0.9325496781416177,0.996709542327251,3573
486,0.9164030727519205,151,0.9207021791767555,0.9949304987735078,6608
487,0.9316186393585775,784,0.9345714012677986,0.99662007235423,62786
488,0.9263858426869651,552,0.9312718862133068,0.994368342700195,92524
489,0.0,1,0.0,0.0,34881
490,0.0,1,0.0,0.0,4458
491,0.0,1,0.0,0.0,1732
492,0.0,1,0.0,0.0,10964
493,0.0,1,0.0,0.0,1772
494,0.0,1,0.0,0.0,18730
495,0.0,1,0.0,0.0,14262
